image_path,label,target,Imagenes
non_autistic\0268.jpg,non_autistic,1,"[[[0.18431373 0.21568627 0.21568627]
  [0.17254902 0.20392157 0.20392157]
  [0.15686275 0.18823529 0.18823529]
  ...
  [0.75686275 0.75686275 0.80392157]
  [0.75686275 0.75686275 0.81176471]
  [0.76470588 0.76470588 0.81960784]]

 [[0.16078431 0.19215686 0.19215686]
  [0.15294118 0.18431373 0.18039216]
  [0.14117647 0.17254902 0.17254902]
  ...
  [0.75686275 0.75686275 0.80392157]
  [0.75686275 0.75686275 0.80392157]
  [0.76470588 0.76470588 0.81176471]]

 [[0.1372549  0.16862745 0.16470588]
  [0.13333333 0.16862745 0.15686275]
  [0.12941176 0.16078431 0.15686275]
  ...
  [0.76078431 0.76470588 0.80392157]
  [0.76078431 0.76470588 0.80392157]
  [0.76862745 0.77254902 0.81176471]]

 ...

 [[0.03529412 0.21176471 0.2       ]
  [0.03529412 0.21176471 0.2       ]
  [0.03529412 0.21176471 0.2       ]
  ...
  [0.78039216 0.75686275 0.71372549]
  [0.76862745 0.74901961 0.71372549]
  [0.76862745 0.74901961 0.71372549]]

 [[0.03529412 0.21960784 0.20784314]
  [0.03921569 0.22352941 0.21176471]
  [0.03921569 0.22352941 0.21176471]
  ...
  [0.78039216 0.75294118 0.71764706]
  [0.76862745 0.74509804 0.71764706]
  [0.76862745 0.74509804 0.71764706]]

 [[0.03137255 0.22745098 0.21176471]
  [0.03921569 0.23529412 0.21960784]
  [0.04313725 0.23921569 0.22352941]
  ...
  [0.77647059 0.74901961 0.71372549]
  [0.76862745 0.74509804 0.71764706]
  [0.76862745 0.74509804 0.71764706]]]"
non_autistic\0354.jpg,non_autistic,1,"[[[0.60392157 0.54509804 0.48235294]
  [0.61176471 0.55294118 0.49019608]
  [0.6        0.54901961 0.48627451]
  ...
  [0.48235294 0.58823529 0.69411765]
  [0.51764706 0.60784314 0.70980392]
  [0.52941176 0.61960784 0.72156863]]

 [[0.63529412 0.57647059 0.51372549]
  [0.63529412 0.57647059 0.51372549]
  [0.63137255 0.57254902 0.50980392]
  ...
  [0.46666667 0.57254902 0.67843137]
  [0.50980392 0.60392157 0.71372549]
  [0.51764706 0.61568627 0.71764706]]

 [[0.6745098  0.60784314 0.55686275]
  [0.67058824 0.60784314 0.55686275]
  [0.66666667 0.60392157 0.55294118]
  ...
  [0.44705882 0.55294118 0.65882353]
  [0.48627451 0.59215686 0.69803922]
  [0.50588235 0.61176471 0.71764706]]

 ...

 [[0.43921569 0.56470588 0.67843137]
  [0.50196078 0.62745098 0.74117647]
  [0.42745098 0.56078431 0.67843137]
  ...
  [0.30588235 0.39607843 0.52156863]
  [0.32941176 0.42745098 0.55294118]
  [0.36470588 0.4627451  0.58823529]]

 [[0.43529412 0.55294118 0.65882353]
  [0.27058824 0.4        0.50196078]
  [0.11764706 0.25098039 0.36862745]
  ...
  [0.32156863 0.41568627 0.53333333]
  [0.3372549  0.43529412 0.56078431]
  [0.36862745 0.46666667 0.59215686]]

 [[0.21960784 0.34117647 0.43921569]
  [0.03137255 0.16078431 0.2627451 ]
  [0.         0.10588235 0.21960784]
  ...
  [0.31372549 0.40784314 0.5254902 ]
  [0.33333333 0.42352941 0.54901961]
  [0.34509804 0.44313725 0.56862745]]]"
non_autistic\1280.jpg,non_autistic,1,"[[[0.68235294 0.75686275 0.83921569]
  [0.68235294 0.75686275 0.83921569]
  [0.7254902  0.78039216 0.86666667]
  ...
  [0.09411765 0.2        0.37254902]
  [0.06666667 0.17254902 0.34509804]
  [0.0627451  0.16862745 0.34117647]]

 [[0.67058824 0.74509804 0.82745098]
  [0.68235294 0.74901961 0.83137255]
  [0.72156863 0.77647059 0.8627451 ]
  ...
  [0.10196078 0.20784314 0.38039216]
  [0.08627451 0.19215686 0.36470588]
  [0.08627451 0.19215686 0.36470588]]

 [[0.69411765 0.76078431 0.84313725]
  [0.70588235 0.77254902 0.85490196]
  [0.74901961 0.80392157 0.89019608]
  ...
  [0.10980392 0.21176471 0.39215686]
  [0.10196078 0.20392157 0.38431373]
  [0.10588235 0.20784314 0.38823529]]

 ...

 [[0.89019608 0.92156863 0.98823529]
  [0.89019608 0.92156863 0.98823529]
  [0.89411765 0.92156863 0.99607843]
  ...
  [0.23137255 0.37254902 0.56078431]
  [0.23137255 0.37254902 0.56078431]
  [0.23529412 0.37647059 0.55686275]]

 [[0.87843137 0.90980392 0.97647059]
  [0.88235294 0.91372549 0.98039216]
  [0.89411765 0.92156863 0.99607843]
  ...
  [0.23137255 0.37254902 0.56078431]
  [0.23529412 0.37647059 0.56470588]
  [0.23529412 0.37647059 0.55686275]]

 [[0.8745098  0.90588235 0.97254902]
  [0.88235294 0.91372549 0.98039216]
  [0.89411765 0.92156863 0.99607843]
  ...
  [0.23529412 0.37647059 0.56470588]
  [0.23921569 0.38039216 0.56862745]
  [0.23921569 0.38039216 0.56078431]]]"
autistic\0263.jpg,autistic,0,"[[[0.61176471 0.7372549  0.5254902 ]
  [0.61960784 0.74509804 0.52941176]
  [0.59215686 0.72941176 0.50980392]
  ...
  [0.4745098  0.5372549  0.56078431]
  [0.46666667 0.52941176 0.55686275]
  [0.4627451  0.5254902  0.55294118]]

 [[0.49803922 0.64705882 0.41176471]
  [0.50588235 0.66666667 0.42745098]
  [0.49411765 0.65490196 0.41176471]
  ...
  [0.48627451 0.54901961 0.57254902]
  [0.47058824 0.53333333 0.56078431]
  [0.45882353 0.52156863 0.54901961]]

 [[0.36862745 0.57647059 0.29019608]
  [0.36078431 0.58039216 0.28627451]
  [0.3372549  0.55686275 0.2627451 ]
  ...
  [0.48235294 0.54509804 0.56862745]
  [0.47058824 0.53333333 0.56078431]
  [0.4627451  0.5254902  0.55294118]]

 ...

 [[0.27843137 0.59607843 0.02352941]
  [0.29019608 0.60784314 0.03529412]
  [0.28235294 0.6        0.02745098]
  ...
  [0.10196078 0.37254902 0.83137255]
  [0.08627451 0.34901961 0.80784314]
  [0.07058824 0.32156863 0.78431373]]

 [[0.31764706 0.63529412 0.05882353]
  [0.31764706 0.63529412 0.05882353]
  [0.30588235 0.63137255 0.05882353]
  ...
  [0.09411765 0.36470588 0.82352941]
  [0.0745098  0.3372549  0.79607843]
  [0.03921569 0.30196078 0.76078431]]

 [[0.32941176 0.64705882 0.07058824]
  [0.32941176 0.64705882 0.07058824]
  [0.32941176 0.65490196 0.08235294]
  ...
  [0.07843137 0.34901961 0.80784314]
  [0.05098039 0.31372549 0.77254902]
  [0.01176471 0.2745098  0.73333333]]]"
autistic\0379.jpg,autistic,0,"[[[0.21568627 0.2627451  0.27058824]
  [0.21176471 0.25882353 0.26666667]
  [0.20784314 0.25098039 0.26666667]
  ...
  [0.19215686 0.24705882 0.29411765]
  [0.19215686 0.25490196 0.30196078]
  [0.2        0.2627451  0.30980392]]

 [[0.22352941 0.27058824 0.27843137]
  [0.21960784 0.26666667 0.2745098 ]
  [0.21960784 0.2627451  0.27843137]
  ...
  [0.19215686 0.24705882 0.29411765]
  [0.19215686 0.25490196 0.30196078]
  [0.2        0.2627451  0.30980392]]

 [[0.21960784 0.26666667 0.28235294]
  [0.22352941 0.27058824 0.28627451]
  [0.23137255 0.27843137 0.30196078]
  ...
  [0.18431373 0.24705882 0.29803922]
  [0.18823529 0.25098039 0.29803922]
  [0.19215686 0.25490196 0.30196078]]

 ...

 [[0.98823529 0.72941176 0.80392157]
  [0.98039216 0.72156863 0.79607843]
  [0.96470588 0.71764706 0.78039216]
  ...
  [0.98823529 0.76862745 0.88235294]
  [0.99215686 0.77254902 0.88627451]
  [0.99607843 0.77647059 0.89019608]]

 [[0.97254902 0.7254902  0.78823529]
  [0.96862745 0.72156863 0.78431373]
  [0.96470588 0.71764706 0.78039216]
  ...
  [0.98039216 0.76862745 0.88235294]
  [0.98431373 0.77254902 0.88627451]
  [0.98823529 0.77647059 0.89019608]]

 [[0.96470588 0.71764706 0.78039216]
  [0.96470588 0.71764706 0.78039216]
  [0.96470588 0.71764706 0.78039216]
  ...
  [0.97647059 0.76470588 0.87843137]
  [0.98431373 0.77254902 0.88627451]
  [0.98823529 0.77647059 0.89019608]]]"
non_autistic\1332.jpg,non_autistic,1,"[[[0.24313725 0.21960784 0.23921569]
  [0.23921569 0.21568627 0.23529412]
  [0.21176471 0.2        0.20784314]
  ...
  [0.38039216 0.32156863 0.30980392]
  [0.39607843 0.3372549  0.3254902 ]
  [0.40392157 0.34509804 0.33333333]]

 [[0.20392157 0.18039216 0.2       ]
  [0.2        0.17647059 0.19607843]
  [0.18823529 0.17647059 0.18431373]
  ...
  [0.36078431 0.30196078 0.29019608]
  [0.38823529 0.32941176 0.31764706]
  [0.41568627 0.35686275 0.34509804]]

 [[0.28235294 0.26666667 0.28627451]
  [0.30588235 0.29019608 0.30980392]
  [0.30588235 0.29019608 0.30980392]
  ...
  [0.34117647 0.28235294 0.27058824]
  [0.36078431 0.30196078 0.29019608]
  [0.39215686 0.33333333 0.32156863]]

 ...

 [[0.15686275 0.16470588 0.23529412]
  [0.14509804 0.15294118 0.22352941]
  [0.14509804 0.14901961 0.22745098]
  ...
  [0.28627451 0.30980392 0.38431373]
  [0.32941176 0.34509804 0.41568627]
  [0.3372549  0.35294118 0.42352941]]

 [[0.15294118 0.14901961 0.22745098]
  [0.14509804 0.14117647 0.21960784]
  [0.1372549  0.14117647 0.21960784]
  ...
  [0.34509804 0.36862745 0.44313725]
  [0.37647059 0.39215686 0.4627451 ]
  [0.36078431 0.38039216 0.43921569]]

 [[0.15686275 0.15294118 0.23137255]
  [0.1254902  0.12156863 0.2       ]
  [0.11764706 0.12156863 0.2       ]
  ...
  [0.35686275 0.38039216 0.45490196]
  [0.38823529 0.40392157 0.4745098 ]
  [0.36470588 0.38431373 0.44313725]]]"
autistic\0953.jpg,autistic,0,"[[[0.96862745 0.83529412 0.69411765]
  [0.96862745 0.83529412 0.69411765]
  [0.96862745 0.83529412 0.69411765]
  ...
  [0.97647059 0.83137255 0.69803922]
  [0.97647059 0.83137255 0.69803922]
  [0.97647059 0.83137255 0.69803922]]

 [[0.96862745 0.83529412 0.69411765]
  [0.96862745 0.83529412 0.69411765]
  [0.96862745 0.83529412 0.69411765]
  ...
  [0.98039216 0.83529412 0.70196078]
  [0.98039216 0.83529412 0.70196078]
  [0.98039216 0.83529412 0.70196078]]

 [[0.96862745 0.83529412 0.69411765]
  [0.96862745 0.83529412 0.69411765]
  [0.96862745 0.83529412 0.69411765]
  ...
  [0.98039216 0.83529412 0.70196078]
  [0.98039216 0.83529412 0.70196078]
  [0.98431373 0.83921569 0.70588235]]

 ...

 [[0.61960784 0.43921569 0.10980392]
  [0.61568627 0.43137255 0.10196078]
  [0.63529412 0.43137255 0.10588235]
  ...
  [0.27843137 0.24313725 0.50588235]
  [0.31372549 0.28235294 0.5372549 ]
  [0.34509804 0.31372549 0.56862745]]

 [[0.63921569 0.44313725 0.11764706]
  [0.61568627 0.41960784 0.09411765]
  [0.62352941 0.41176471 0.08627451]
  ...
  [0.30196078 0.25882353 0.5254902 ]
  [0.33333333 0.28627451 0.54509804]
  [0.32941176 0.28235294 0.54117647]]

 [[0.61568627 0.41176471 0.08627451]
  [0.61960784 0.41568627 0.09019608]
  [0.60784314 0.39607843 0.07058824]
  ...
  [0.32941176 0.27843137 0.54509804]
  [0.3372549  0.28235294 0.54117647]
  [0.32156863 0.26666667 0.5254902 ]]]"
autistic\0936.jpg,autistic,0,"[[[0.56470588 0.56470588 0.56470588]
  [0.56470588 0.56470588 0.56470588]
  [0.56862745 0.56862745 0.56862745]
  ...
  [0.39215686 0.39215686 0.39215686]
  [0.40784314 0.40784314 0.40784314]
  [0.35294118 0.35294118 0.35294118]]

 [[0.56470588 0.56470588 0.56470588]
  [0.56470588 0.56470588 0.56470588]
  [0.56862745 0.56862745 0.56862745]
  ...
  [0.37647059 0.37647059 0.37647059]
  [0.40392157 0.40392157 0.40392157]
  [0.38431373 0.38431373 0.38431373]]

 [[0.56470588 0.56470588 0.56470588]
  [0.56470588 0.56470588 0.56470588]
  [0.57254902 0.57254902 0.57254902]
  ...
  [0.4        0.4        0.4       ]
  [0.43529412 0.43529412 0.43529412]
  [0.44313725 0.44313725 0.44313725]]

 ...

 [[0.8        0.8        0.8       ]
  [0.82745098 0.82745098 0.82745098]
  [0.84705882 0.84705882 0.84705882]
  ...
  [0.88235294 0.88235294 0.88235294]
  [0.85882353 0.85882353 0.85882353]
  [0.80784314 0.80784314 0.80784314]]

 [[0.81176471 0.81176471 0.81176471]
  [0.83921569 0.83921569 0.83921569]
  [0.85490196 0.85490196 0.85490196]
  ...
  [0.87843137 0.87843137 0.87843137]
  [0.85098039 0.85098039 0.85098039]
  [0.8        0.8        0.8       ]]

 [[0.81960784 0.81960784 0.81960784]
  [0.84705882 0.84705882 0.84705882]
  [0.85882353 0.85882353 0.85882353]
  ...
  [0.87843137 0.87843137 0.87843137]
  [0.84313725 0.84313725 0.84313725]
  [0.79215686 0.79215686 0.79215686]]]"
autistic\0122.jpg,autistic,0,"[[[0.4627451  0.64705882 0.6627451 ]
  [0.4627451  0.64705882 0.6627451 ]
  [0.4627451  0.64705882 0.6627451 ]
  ...
  [0.98039216 1.         0.99607843]
  [0.99607843 0.99215686 1.        ]
  [0.99607843 0.99215686 1.        ]]

 [[0.4627451  0.64705882 0.6627451 ]
  [0.4627451  0.64705882 0.6627451 ]
  [0.4627451  0.64705882 0.6627451 ]
  ...
  [0.98039216 1.         0.99607843]
  [0.99607843 0.99215686 1.        ]
  [0.99607843 0.99215686 1.        ]]

 [[0.4627451  0.64705882 0.6627451 ]
  [0.4627451  0.64705882 0.6627451 ]
  [0.4627451  0.64705882 0.6627451 ]
  ...
  [0.98039216 1.         0.99607843]
  [0.99607843 0.99215686 1.        ]
  [0.99607843 0.99215686 1.        ]]

 ...

 [[0.99607843 1.         0.99215686]
  [0.99607843 1.         0.99215686]
  [0.99607843 1.         0.99215686]
  ...
  [0.97254902 0.99215686 0.98823529]
  [0.98431373 1.         1.        ]
  [0.98431373 1.         1.        ]]

 [[0.98823529 0.99607843 0.99607843]
  [0.98823529 0.99607843 0.99607843]
  [0.98823529 0.99607843 0.99607843]
  ...
  [0.98431373 1.         1.        ]
  [0.98431373 1.         1.        ]
  [0.97647059 0.99215686 0.99607843]]

 [[0.99215686 1.         1.        ]
  [0.99215686 1.         1.        ]
  [0.99215686 1.         1.        ]
  ...
  [0.98431373 1.         1.        ]
  [0.98039216 0.99607843 1.        ]
  [0.98431373 1.         1.        ]]]"
non_autistic\0849.jpg,non_autistic,1,"[[[0.88235294 0.92941176 0.85882353]
  [0.90588235 0.95294118 0.88235294]
  [0.91372549 0.94901961 0.89803922]
  ...
  [0.98431373 0.99607843 0.89803922]
  [0.99607843 1.         0.91764706]
  [0.98039216 0.98823529 0.90196078]]

 [[0.87058824 0.92156863 0.85882353]
  [0.89803922 0.94901961 0.88627451]
  [0.92156863 0.96078431 0.90980392]
  ...
  [0.97254902 0.98431373 0.88627451]
  [0.96862745 0.97647059 0.89019608]
  [0.95294118 0.96078431 0.8745098 ]]

 [[0.84705882 0.90588235 0.85098039]
  [0.88627451 0.94117647 0.89411765]
  [0.92156863 0.96470588 0.9254902 ]
  ...
  [1.         1.         0.91764706]
  [0.99215686 0.98823529 0.90588235]
  [0.96862745 0.96470588 0.88235294]]

 ...

 [[0.80784314 0.85098039 0.81960784]
  [0.81176471 0.8627451  0.83137255]
  [0.80392157 0.85882353 0.84313725]
  ...
  [0.79215686 0.79215686 0.69803922]
  [0.78823529 0.77647059 0.69411765]
  [0.79215686 0.78431373 0.69019608]]

 [[0.80392157 0.85098039 0.82745098]
  [0.80392157 0.85882353 0.83529412]
  [0.8        0.85490196 0.84705882]
  ...
  [0.82352941 0.81960784 0.71764706]
  [0.80784314 0.79215686 0.69803922]
  [0.8        0.78431373 0.68627451]]

 [[0.80392157 0.85098039 0.82745098]
  [0.79607843 0.85098039 0.83529412]
  [0.78823529 0.84313725 0.83529412]
  ...
  [0.94509804 0.92941176 0.83137255]
  [0.90196078 0.88235294 0.78431373]
  [0.88235294 0.8627451  0.76470588]]]"
autistic\0884.jpg,autistic,0,"[[[0.27058824 0.4627451  0.61176471]
  [0.2745098  0.4627451  0.60392157]
  [0.33333333 0.50980392 0.65490196]
  ...
  [0.74509804 0.87843137 0.87843137]
  [0.76078431 0.88235294 0.89411765]
  [0.76862745 0.89019608 0.90196078]]

 [[0.2745098  0.45882353 0.60784314]
  [0.27843137 0.46666667 0.60784314]
  [0.34901961 0.5254902  0.65882353]
  ...
  [0.74901961 0.88235294 0.88235294]
  [0.76470588 0.88627451 0.89803922]
  [0.76862745 0.89019608 0.90196078]]

 [[0.28235294 0.45882353 0.60392157]
  [0.30980392 0.48627451 0.61960784]
  [0.38431373 0.54901961 0.68627451]
  ...
  [0.76862745 0.89411765 0.89019608]
  [0.78039216 0.89803922 0.90196078]
  [0.78431373 0.90196078 0.90588235]]

 ...

 [[0.1254902  0.18823529 0.23529412]
  [0.1372549  0.19607843 0.23137255]
  [0.16862745 0.20392157 0.24313725]
  ...
  [0.03529412 0.05098039 0.05490196]
  [0.02745098 0.04705882 0.04313725]
  [0.01568627 0.03529412 0.03137255]]

 [[0.14901961 0.19607843 0.23529412]
  [0.16470588 0.20392157 0.24313725]
  [0.19607843 0.21176471 0.25490196]
  ...
  [0.05098039 0.05882353 0.0627451 ]
  [0.03529412 0.04313725 0.04313725]
  [0.03921569 0.04705882 0.04705882]]

 [[0.15686275 0.19607843 0.23529412]
  [0.17647059 0.21176471 0.25098039]
  [0.20784314 0.21568627 0.25490196]
  ...
  [0.07843137 0.0745098  0.08235294]
  [0.06666667 0.0745098  0.0745098 ]
  [0.0627451  0.07058824 0.07058824]]]"
autistic\0058.jpg,autistic,0,"[[[0.04313725 0.03137255 0.        ]
  [0.04313725 0.03137255 0.        ]
  [0.04313725 0.03137255 0.        ]
  ...
  [0.54509804 0.61176471 0.64705882]
  [0.62745098 0.69411765 0.72941176]
  [0.61960784 0.68627451 0.72156863]]

 [[0.04313725 0.03137255 0.        ]
  [0.04313725 0.03137255 0.        ]
  [0.04313725 0.03137255 0.        ]
  ...
  [0.54509804 0.61176471 0.64705882]
  [0.60392157 0.67058824 0.70588235]
  [0.58823529 0.65490196 0.69019608]]

 [[0.03921569 0.03137255 0.        ]
  [0.03921569 0.03137255 0.        ]
  [0.03921569 0.03137255 0.        ]
  ...
  [0.54117647 0.60784314 0.64313725]
  [0.57254902 0.63921569 0.6745098 ]
  [0.55686275 0.62352941 0.65882353]]

 ...

 [[0.36078431 0.49803922 0.71764706]
  [0.35686275 0.49411765 0.71372549]
  [0.35294118 0.49019608 0.70980392]
  ...
  [0.64313725 0.68627451 1.        ]
  [0.64313725 0.68627451 1.        ]
  [0.64313725 0.69019608 0.99607843]]

 [[0.37647059 0.51372549 0.73333333]
  [0.37647059 0.51372549 0.73333333]
  [0.37254902 0.50588235 0.7372549 ]
  ...
  [0.63529412 0.67843137 1.        ]
  [0.63921569 0.68235294 1.        ]
  [0.63921569 0.68235294 0.99607843]]

 [[0.38431373 0.52156863 0.74117647]
  [0.38039216 0.51764706 0.7372549 ]
  [0.37647059 0.50980392 0.74117647]
  ...
  [0.63137255 0.6745098  0.99607843]
  [0.63529412 0.67843137 1.        ]
  [0.63529412 0.67843137 1.        ]]]"
non_autistic\0296.jpg,non_autistic,1,"[[[0.29803922 0.35294118 0.32941176]
  [0.10196078 0.15686275 0.13333333]
  [0.35686275 0.40784314 0.4       ]
  ...
  [0.16470588 0.21176471 0.21176471]
  [0.16078431 0.20784314 0.21568627]
  [0.18039216 0.22745098 0.23529412]]

 [[0.22352941 0.27843137 0.25490196]
  [0.18431373 0.23921569 0.21568627]
  [0.35686275 0.40784314 0.4       ]
  ...
  [0.14117647 0.18823529 0.18823529]
  [0.14901961 0.19607843 0.20392157]
  [0.18823529 0.23921569 0.24705882]]

 [[0.18823529 0.25098039 0.22352941]
  [0.28627451 0.34901961 0.32156863]
  [0.34901961 0.40392157 0.39607843]
  ...
  [0.15294118 0.2        0.2       ]
  [0.10588235 0.16078431 0.15686275]
  [0.17647059 0.23921569 0.23529412]]

 ...

 [[0.90588235 0.66666667 0.44705882]
  [0.88627451 0.64705882 0.42745098]
  [0.89803922 0.65490196 0.44313725]
  ...
  [0.97254902 0.75294118 0.56078431]
  [0.98431373 0.77647059 0.58039216]
  [0.95686275 0.74901961 0.55294118]]

 [[0.91764706 0.67058824 0.44313725]
  [0.90980392 0.65882353 0.44313725]
  [0.92156863 0.67058824 0.45882353]
  ...
  [0.91764706 0.74117647 0.54117647]
  [0.9254902  0.75686275 0.55686275]
  [0.98431373 0.82745098 0.62352941]]

 [[0.9372549  0.69019608 0.4627451 ]
  [0.92156863 0.6745098  0.44705882]
  [0.93333333 0.68235294 0.47058824]
  ...
  [0.93333333 0.77647059 0.57254902]
  [0.87843137 0.73333333 0.52941176]
  [0.98039216 0.84705882 0.63921569]]]"
autistic\1067.jpg,autistic,0,"[[[0.10588235 0.58823529 0.78431373]
  [0.14901961 0.62745098 0.80784314]
  [0.14901961 0.61960784 0.78431373]
  ...
  [0.1254902  0.21176471 0.20392157]
  [0.2        0.28235294 0.28627451]
  [0.25882353 0.34117647 0.34509804]]

 [[0.11764706 0.58039216 0.78039216]
  [0.16078431 0.63137255 0.81176471]
  [0.15294118 0.62745098 0.78431373]
  ...
  [0.1254902  0.21176471 0.20392157]
  [0.19607843 0.27843137 0.28235294]
  [0.24705882 0.32941176 0.33333333]]

 [[0.1254902  0.56862745 0.76470588]
  [0.17254902 0.62745098 0.81176471]
  [0.16470588 0.62745098 0.78823529]
  ...
  [0.10588235 0.20392157 0.18823529]
  [0.18039216 0.26666667 0.25882353]
  [0.23529412 0.32156863 0.31372549]]

 ...

 [[0.10588235 0.0745098  0.32156863]
  [0.09411765 0.0627451  0.30980392]
  [0.08627451 0.05490196 0.30196078]
  ...
  [0.41960784 0.45490196 0.50980392]
  [0.43137255 0.46666667 0.52156863]
  [0.42745098 0.4627451  0.51764706]]

 [[0.1254902  0.09803922 0.3372549 ]
  [0.10980392 0.08235294 0.32156863]
  [0.08627451 0.05882353 0.29803922]
  ...
  [0.44705882 0.4627451  0.56078431]
  [0.46666667 0.48235294 0.58039216]
  [0.43529412 0.45098039 0.54901961]]

 [[0.08627451 0.05882353 0.29803922]
  [0.07058824 0.04313725 0.28235294]
  [0.04705882 0.01960784 0.25882353]
  ...
  [0.43529412 0.44313725 0.56470588]
  [0.4745098  0.48235294 0.6       ]
  [0.43921569 0.44705882 0.56470588]]]"
autistic\0324.jpg,autistic,0,"[[[0.00784314 0.10980392 0.10980392]
  [0.01176471 0.10588235 0.10588235]
  [0.00784314 0.09019608 0.09411765]
  ...
  [0.62745098 0.53333333 0.54117647]
  [0.77254902 0.67843137 0.68627451]
  [0.6745098  0.58039216 0.58823529]]

 [[0.         0.09019608 0.09019608]
  [0.00392157 0.09803922 0.09803922]
  [0.00784314 0.09019608 0.09411765]
  ...
  [0.63529412 0.54117647 0.54901961]
  [0.78823529 0.69411765 0.70196078]
  [0.75294118 0.65882353 0.66666667]]

 [[0.         0.08627451 0.0745098 ]
  [0.00392157 0.09803922 0.09019608]
  [0.01960784 0.10588235 0.09803922]
  ...
  [0.49019608 0.40392157 0.41176471]
  [0.61568627 0.52941176 0.5372549 ]
  [0.65098039 0.56470588 0.57254902]]

 ...

 [[0.59215686 0.50980392 0.51764706]
  [0.6        0.51764706 0.51372549]
  [0.61960784 0.51372549 0.49803922]
  ...
  [0.44705882 0.2627451  0.11372549]
  [0.5254902  0.3372549  0.19607843]
  [0.56862745 0.38039216 0.23921569]]

 [[0.63137255 0.50980392 0.49803922]
  [0.63921569 0.51372549 0.49411765]
  [0.63921569 0.49803922 0.46666667]
  ...
  [0.46666667 0.27843137 0.11372549]
  [0.56470588 0.37254902 0.21568627]
  [0.59215686 0.4        0.25098039]]

 [[0.6627451  0.52156863 0.49803922]
  [0.65098039 0.50588235 0.4745098 ]
  [0.65098039 0.49019608 0.45490196]
  ...
  [0.46666667 0.28235294 0.10980392]
  [0.58431373 0.38431373 0.22745098]
  [0.62352941 0.42352941 0.26666667]]]"
autistic\1339.jpg,autistic,0,"[[[0.08627451 0.05882353 0.        ]
  [0.08627451 0.05882353 0.        ]
  [0.0745098  0.05098039 0.        ]
  ...
  [1.         0.99607843 0.95686275]
  [1.         1.         0.96078431]
  [1.         1.         0.96078431]]

 [[0.08627451 0.05882353 0.        ]
  [0.08627451 0.05882353 0.        ]
  [0.0745098  0.05098039 0.        ]
  ...
  [1.         0.99607843 0.95686275]
  [1.         1.         0.96078431]
  [1.         1.         0.96078431]]

 [[0.08627451 0.05490196 0.00392157]
  [0.08627451 0.05490196 0.00392157]
  [0.0745098  0.05098039 0.00784314]
  ...
  [1.         0.99607843 0.95686275]
  [1.         1.         0.96078431]
  [1.         1.         0.96078431]]

 ...

 [[0.50980392 0.87843137 0.78431373]
  [0.5254902  0.89411765 0.8       ]
  [0.53333333 0.90196078 0.80784314]
  ...
  [0.45490196 0.84313725 0.80392157]
  [0.45098039 0.83921569 0.8       ]
  [0.45098039 0.83921569 0.8       ]]

 [[0.49019608 0.86666667 0.77254902]
  [0.50196078 0.87843137 0.78431373]
  [0.51372549 0.89019608 0.79607843]
  ...
  [0.44705882 0.84705882 0.8       ]
  [0.43921569 0.83921569 0.79215686]
  [0.43137255 0.83137255 0.78431373]]

 [[0.46666667 0.85098039 0.75686275]
  [0.47843137 0.8627451  0.76862745]
  [0.49803922 0.8745098  0.78039216]
  ...
  [0.45882353 0.85882353 0.81176471]
  [0.44705882 0.84705882 0.8       ]
  [0.43921569 0.83921569 0.79215686]]]"
autistic\0424.jpg,autistic,0,"[[[0.28235294 0.40392157 0.53333333]
  [0.26666667 0.38823529 0.51764706]
  [0.21960784 0.34117647 0.4627451 ]
  ...
  [0.91372549 0.94509804 0.94117647]
  [0.90980392 0.94509804 0.93333333]
  [0.89803922 0.94117647 0.92941176]]

 [[0.25490196 0.37647059 0.50588235]
  [0.22745098 0.34901961 0.47843137]
  [0.19607843 0.31764706 0.43921569]
  ...
  [0.9254902  0.94901961 0.94509804]
  [0.90980392 0.94509804 0.93333333]
  [0.89803922 0.94117647 0.92941176]]

 [[0.23137255 0.35294118 0.4745098 ]
  [0.19607843 0.31764706 0.43921569]
  [0.21568627 0.3372549  0.45882353]
  ...
  [0.9254902  0.94901961 0.94509804]
  [0.91372549 0.94509804 0.94117647]
  [0.90980392 0.94117647 0.9372549 ]]

 ...

 [[0.82352941 0.9254902  0.94901961]
  [0.84705882 0.93333333 0.95294118]
  [0.87843137 0.94117647 0.96470588]
  ...
  [0.09411765 0.04313725 0.01176471]
  [0.09411765 0.04313725 0.01176471]
  [0.09411765 0.04313725 0.01176471]]

 [[0.83529412 0.92941176 0.95294118]
  [0.85098039 0.9372549  0.95686275]
  [0.88235294 0.94509804 0.96862745]
  ...
  [0.09803922 0.04313725 0.01960784]
  [0.09411765 0.03921569 0.01568627]
  [0.09019608 0.03529412 0.01176471]]

 [[0.83529412 0.92941176 0.95294118]
  [0.85490196 0.94117647 0.96078431]
  [0.89411765 0.94901961 0.97254902]
  ...
  [0.09803922 0.04313725 0.01960784]
  [0.09411765 0.03921569 0.01568627]
  [0.08627451 0.03137255 0.00784314]]]"
